,Census_Year,State_Code,State_Name,Region,People_Cons_HH,No_Of_HH,Seniors_In_HH,Senior_Male,Senior_Female
8226,2011.0,29.0,KARNATAKA,TOTAL,2.0,0,4+,0,0
8227,2011.0,29.0,KARNATAKA,TOTAL,3.0,0,4+,0,0
8228,2011.0,29.0,KARNATAKA,TOTAL,4.0,461,4+,777,1067
8229,2011.0,29.0,KARNATAKA,TOTAL,5.0,438,4+,779,1035
8230,2011.0,29.0,KARNATAKA,TOTAL,6.0,497,4+,948,1105
8231,2011.0,29.0,KARNATAKA,TOTAL,7.0,4716,4+,9625,10654
8232,2011.0,29.0,KARNATAKA,RURAL,1.0,372596,Total,34537,160077
8233,2011.0,29.0,KARNATAKA,RURAL,2.0,767174,Total,232355,216931
8234,2011.0,29.0,KARNATAKA,RURAL,3.0,1134010,Total,189675,167493
8235,2011.0,29.0,KARNATAKA,RURAL,4.0,1960906,Total,231543,230569
8236,2011.0,29.0,KARNATAKA,RURAL,5.0,1517672,Total,267261,372494
8237,2011.0,29.0,KARNATAKA,RURAL,6.0,927731,Total,293349,335394
8238,2011.0,29.0,KARNATAKA,RURAL,7.0,1252684,Total,579999,578806
8239,2011.0,29.0,KARNATAKA,RURAL,1.0,177982,0,0,0
8240,2011.0,29.0,KARNATAKA,RURAL,2.0,448690,0,0,0
8241,2011.0,29.0,KARNATAKA,RURAL,3.0,847194,0,0,0
8242,2011.0,29.0,KARNATAKA,RURAL,4.0,1575185,0,0,0
8243,2011.0,29.0,KARNATAKA,RURAL,5.0,978339,0,0,0
8244,2011.0,29.0,KARNATAKA,RURAL,6.0,448331,0,0,0
8245,2011.0,29.0,KARNATAKA,RURAL,7.0,438733,0,0,0
8246,2011.0,29.0,KARNATAKA,RURAL,1.0,194614,1,34537,160077
8247,2011.0,29.0,KARNATAKA,RURAL,2.0,187682,1,105819,81863
8248,2011.0,29.0,KARNATAKA,RURAL,3.0,220209,1,124063,96146
8249,2011.0,29.0,KARNATAKA,RURAL,4.0,312706,1,158656,154050
8250,2011.0,29.0,KARNATAKA,RURAL,5.0,442904,1,171667,271237
8251,2011.0,29.0,KARNATAKA,RURAL,6.0,335705,1,151316,184389
8252,2011.0,29.0,KARNATAKA,RURAL,7.0,500606,1,260053,240553
8253,2011.0,29.0,KARNATAKA,RURAL,1.0,0,2,0,0
8254,2011.0,29.0,KARNATAKA,RURAL,2.0,130802,2,126536,135068
8255,2011.0,29.0,KARNATAKA,RURAL,3.0,62862,2,61288,64436
8256,2011.0,29.0,KARNATAKA,RURAL,4.0,69850,2,68684,71016
8257,2011.0,29.0,KARNATAKA,RURAL,5.0,92658,2,90575,94741
8258,2011.0,29.0,KARNATAKA,RURAL,6.0,138300,2,134635,141965
8259,2011.0,29.0,KARNATAKA,RURAL,7.0,285879,2,280323,291435
8260,2011.0,29.0,KARNATAKA,RURAL,1.0,0,3,0,0
8261,2011.0,29.0,KARNATAKA,RURAL,2.0,0,3,0,0
8262,2011.0,29.0,KARNATAKA,RURAL,3.0,3745,3,4324,6911
8263,2011.0,29.0,KARNATAKA,RURAL,4.0,2954,3,3833,5029
8264,2011.0,29.0,KARNATAKA,RURAL,5.0,3575,3,4671,6054
8265,2011.0,29.0,KARNATAKA,RURAL,6.0,5154,3,6938,8524
8266,2011.0,29.0,KARNATAKA,RURAL,7.0,24237,3,32969,39742
8267,2011.0,29.0,KARNATAKA,RURAL,1.0,0,4+,0,0
8268,2011.0,29.0,KARNATAKA,RURAL,2.0,0,4+,0,0
8269,2011.0,29.0,KARNATAKA,RURAL,3.0,0,4+,0,0
8270,2011.0,29.0,KARNATAKA,RURAL,4.0,211,4+,370,474
8271,2011.0,29.0,KARNATAKA,RURAL,5.0,196,4+,348,462
8272,2011.0,29.0,KARNATAKA,RURAL,6.0,241,4+,460,516
8273,2011.0,29.0,KARNATAKA,RURAL,7.0,3229,4+,6654,7076
8274,2011.0,29.0,KARNATAKA,URBAN,1.0,211746,Total,14672,50862
8275,2011.0,29.0,KARNATAKA,URBAN,2.0,593170,Total,118789,107622
8276,2011.0,29.0,KARNATAKA,URBAN,3.0,1014550,Total,114131,94484
8277,2011.0,29.0,KARNATAKA,URBAN,4.0,1552944,Total,141981,141701
8278,2011.0,29.0,KARNATAKA,URBAN,5.0,936053,Total,157312,205742
8279,2011.0,29.0,KARNATAKA,URBAN,6.0,495511,Total,138736,150790
8280,2011.0,29.0,KARNATAKA,URBAN,7.0,585468,Total,225173,222834
8281,2011.0,29.0,KARNATAKA,URBAN,1.0,146212,0,0,0
8282,2011.0,29.0,KARNATAKA,URBAN,2.0,429954,0,0,0
8283,2011.0,29.0,KARNATAKA,URBAN,3.0,845549,0,0,0
8284,2011.0,29.0,KARNATAKA,URBAN,4.0,1311808,0,0,0
8285,2011.0,29.0,KARNATAKA,URBAN,5.0,633708,0,0,0
8286,2011.0,29.0,KARNATAKA,URBAN,6.0,276965,0,0,0
8287,2011.0,29.0,KARNATAKA,URBAN,7.0,259118,0,0,0
8288,2011.0,29.0,KARNATAKA,URBAN,1.0,65534,1,14672,50862
8289,2011.0,29.0,KARNATAKA,URBAN,2.0,100021,1,57837,42184
8290,2011.0,29.0,KARNATAKA,URBAN,3.0,131964,1,77579,54385
8291,2011.0,29.0,KARNATAKA,URBAN,4.0,201141,1,102041,99100
8292,2011.0,29.0,KARNATAKA,URBAN,5.0,244501,1,99953,144548
8293,2011.0,29.0,KARNATAKA,URBAN,6.0,151247,1,72083,79164
8294,2011.0,29.0,KARNATAKA,URBAN,7.0,217424,1,113681,103743
8295,2011.0,29.0,KARNATAKA,URBAN,1.0,0,2,0,0
8296,2011.0,29.0,KARNATAKA,URBAN,2.0,63195,2,60952,65438
8297,2011.0,29.0,KARNATAKA,URBAN,3.0,34460,2,33570,35350
8298,2011.0,29.0,KARNATAKA,URBAN,4.0,37694,2,36878,38510
8299,2011.0,29.0,KARNATAKA,URBAN,5.0,55257,2,53754,56760
8300,2011.0,29.0,KARNATAKA,URBAN,6.0,63927,2,61941,65913
8301,2011.0,29.0,KARNATAKA,URBAN,7.0,98283,2,96044,100522
8302,2011.0,29.0,KARNATAKA,URBAN,1.0,0,3,0,0
8303,2011.0,29.0,KARNATAKA,URBAN,2.0,0,3,0,0
8304,2011.0,29.0,KARNATAKA,URBAN,3.0,2577,3,2982,4749
8305,2011.0,29.0,KARNATAKA,URBAN,4.0,2051,3,2655,3498
8306,2011.0,29.0,KARNATAKA,URBAN,5.0,2345,3,3174,3861
8307,2011.0,29.0,KARNATAKA,URBAN,6.0,3116,3,4224,5124
8308,2011.0,29.0,KARNATAKA,URBAN,7.0,9156,3,12477,14991
8309,2011.0,29.0,KARNATAKA,URBAN,1.0,0,4+,0,0
8310,2011.0,29.0,KARNATAKA,URBAN,2.0,0,4+,0,0
8311,2011.0,29.0,KARNATAKA,URBAN,3.0,0,4+,0,0
8312,2011.0,29.0,KARNATAKA,URBAN,4.0,250,4+,407,593
8313,2011.0,29.0,KARNATAKA,URBAN,5.0,242,4+,431,573
8314,2011.0,29.0,KARNATAKA,URBAN,6.0,256,4+,488,589
8315,2011.0,29.0,KARNATAKA,URBAN,7.0,1487,4+,2971,3578
8316,2011.0,30.0,GOA,TOTAL,1.0,19402,Total,2041,6375
8317,2011.0,30.0,GOA,TOTAL,2.0,39842,Total,9436,11334
8318,2011.0,30.0,GOA,TOTAL,3.0,66056,Total,10933,10618
8319,2011.0,30.0,GOA,TOTAL,4.0,93535,Total,13697,13575
8320,2011.0,30.0,GOA,TOTAL,5.0,59206,Total,12885,16618
8321,2011.0,30.0,GOA,TOTAL,6.0,29193,Total,9760,11912
8322,2011.0,30.0,GOA,TOTAL,7.0,35203,Total,15068,17999
8323,2011.0,30.0,GOA,TOTAL,1.0,10986,0,0,0
8324,2011.0,30.0,GOA,TOTAL,2.0,24852,0,0,0
8325,2011.0,30.0,GOA,TOTAL,3.0,49132,0,0,0
8326,2011.0,30.0,GOA,TOTAL,4.0,71047,0,0,0
8327,2011.0,30.0,GOA,TOTAL,5.0,35255,0,0,0
8328,2011.0,30.0,GOA,TOTAL,6.0,13062,0,0,0
8329,2011.0,30.0,GOA,TOTAL,7.0,12036,0,0,0
8330,2011.0,30.0,GOA,TOTAL,1.0,8416,1,2041,6375
8331,2011.0,30.0,GOA,TOTAL,2.0,9210,1,3918,5292
8332,2011.0,30.0,GOA,TOTAL,3.0,12564,1,6636,5928
8333,2011.0,30.0,GOA,TOTAL,4.0,17995,1,9158,8837
8334,2011.0,30.0,GOA,TOTAL,5.0,18669,1,7591,11078
8335,2011.0,30.0,GOA,TOTAL,6.0,10888,1,4495,6393
8336,2011.0,30.0,GOA,TOTAL,7.0,14558,1,6103,8455
8337,2011.0,30.0,GOA,TOTAL,1.0,0,2,0,0
8338,2011.0,30.0,GOA,TOTAL,2.0,5780,2,5518,6042
8339,2011.0,30.0,GOA,TOTAL,3.0,4093,2,3968,4218
8340,2011.0,30.0,GOA,TOTAL,4.0,4246,2,4180,4312
8341,2011.0,30.0,GOA,TOTAL,5.0,5033,2,4937,5129
8342,2011.0,30.0,GOA,TOTAL,6.0,4981,2,4872,5090
8343,2011.0,30.0,GOA,TOTAL,7.0,7706,2,7555,7857
8344,2011.0,30.0,GOA,TOTAL,1.0,0,3,0,0
8345,2011.0,30.0,GOA,TOTAL,2.0,0,3,0,0
8346,2011.0,30.0,GOA,TOTAL,3.0,267,3,329,472
8347,2011.0,30.0,GOA,TOTAL,4.0,203,3,275,334
8348,2011.0,30.0,GOA,TOTAL,5.0,231,3,323,370
8349,2011.0,30.0,GOA,TOTAL,6.0,229,3,323,364
8350,2011.0,30.0,GOA,TOTAL,7.0,715,3,1012,1133
8351,2011.0,30.0,GOA,TOTAL,1.0,0,4+,0,0
8352,2011.0,30.0,GOA,TOTAL,2.0,0,4+,0,0
8353,2011.0,30.0,GOA,TOTAL,3.0,0,4+,0,0
8354,2011.0,30.0,GOA,TOTAL,4.0,44,4+,84,92
8355,2011.0,30.0,GOA,TOTAL,5.0,18,4+,34,41
8356,2011.0,30.0,GOA,TOTAL,6.0,33,4+,70,65
8357,2011.0,30.0,GOA,TOTAL,7.0,188,4+,398,554
8358,2011.0,30.0,GOA,RURAL,1.0,7504,Total,829,2889
8359,2011.0,30.0,GOA,RURAL,2.0,14369,Total,3333,4258
8360,2011.0,30.0,GOA,RURAL,3.0,22671,Total,3924,4167
8361,2011.0,30.0,GOA,RURAL,4.0,33346,Total,5224,5639
8362,2011.0,30.0,GOA,RURAL,5.0,23627,Total,5146,6756
8363,2011.0,30.0,GOA,RURAL,6.0,12206,Total,4095,5064
8364,2011.0,30.0,GOA,RURAL,7.0,14215,Total,6415,7593
8365,2011.0,30.0,GOA,RURAL,1.0,3786,0,0,0
8366,2011.0,30.0,GOA,RURAL,2.0,8740,0,0,0
8367,2011.0,30.0,GOA,RURAL,3.0,16155,0,0,0
8368,2011.0,30.0,GOA,RURAL,4.0,24304,0,0,0
8369,2011.0,30.0,GOA,RURAL,5.0,13800,0,0,0
8370,2011.0,30.0,GOA,RURAL,6.0,5212,0,0,0
8371,2011.0,30.0,GOA,RURAL,7.0,4306,0,0,0
8372,2011.0,30.0,GOA,RURAL,1.0,3718,1,829,2889
8373,2011.0,30.0,GOA,RURAL,2.0,3667,1,1479,2188
8374,2011.0,30.0,GOA,RURAL,3.0,5022,1,2458,2564
8375,2011.0,30.0,GOA,RURAL,4.0,7315,1,3495,3820
8376,2011.0,30.0,GOA,RURAL,5.0,7837,1,3157,4680
8377,2011.0,30.0,GOA,RURAL,6.0,4930,1,2023,2907
8378,2011.0,30.0,GOA,RURAL,7.0,6265,1,2646,3619
8379,2011.0,30.0,GOA,RURAL,1.0,0,2,0,0
8380,2011.0,30.0,GOA,RURAL,2.0,1962,2,1854,2070
8381,2011.0,30.0,GOA,RURAL,3.0,1413,2,1366,1460
8382,2011.0,30.0,GOA,RURAL,4.0,1644,2,1619,1669
8383,2011.0,30.0,GOA,RURAL,5.0,1916,2,1883,1949
8384,2011.0,30.0,GOA,RURAL,6.0,1973,2,1934,2012
8385,2011.0,30.0,GOA,RURAL,7.0,3301,2,3243,3359
8386,2011.0,30.0,GOA,RURAL,1.0,0,3,0,0
8387,2011.0,30.0,GOA,RURAL,2.0,0,3,0,0
8388,2011.0,30.0,GOA,RURAL,3.0,81,3,100,143
8389,2011.0,30.0,GOA,RURAL,4.0,72,3,90,126
8390,2011.0,30.0,GOA,RURAL,5.0,66,3,89,109
8391,2011.0,30.0,GOA,RURAL,6.0,82,3,120,126
8392,2011.0,30.0,GOA,RURAL,7.0,287,3,408,453
8393,2011.0,30.0,GOA,RURAL,1.0,0,4+,0,0
8394,2011.0,30.0,GOA,RURAL,2.0,0,4+,0,0
8395,2011.0,30.0,GOA,RURAL,3.0,0,4+,0,0
8396,2011.0,30.0,GOA,RURAL,4.0,11,4+,20,24
8397,2011.0,30.0,GOA,RURAL,5.0,8,4+,17,18
8398,2011.0,30.0,GOA,RURAL,6.0,9,4+,18,19
8399,2011.0,30.0,GOA,RURAL,7.0,56,4+,118,162
8400,2011.0,30.0,GOA,URBAN,1.0,11898,Total,1212,3486
8401,2011.0,30.0,GOA,URBAN,2.0,25473,Total,6103,7076
8402,2011.0,30.0,GOA,URBAN,3.0,43385,Total,7009,6451
8403,2011.0,30.0,GOA,URBAN,4.0,60189,Total,8473,7936
8404,2011.0,30.0,GOA,URBAN,5.0,35579,Total,7739,9862
8405,2011.0,30.0,GOA,URBAN,6.0,16987,Total,5665,6848
8406,2011.0,30.0,GOA,URBAN,7.0,20988,Total,8653,10406
8407,2011.0,30.0,GOA,URBAN,1.0,7200,0,0,0
8408,2011.0,30.0,GOA,URBAN,2.0,16112,0,0,0
8409,2011.0,30.0,GOA,URBAN,3.0,32977,0,0,0
8410,2011.0,30.0,GOA,URBAN,4.0,46743,0,0,0
8411,2011.0,30.0,GOA,URBAN,5.0,21455,0,0,0
8412,2011.0,30.0,GOA,URBAN,6.0,7850,0,0,0
8413,2011.0,30.0,GOA,URBAN,7.0,7730,0,0,0
8414,2011.0,30.0,GOA,URBAN,1.0,4698,1,1212,3486
8415,2011.0,30.0,GOA,URBAN,2.0,5543,1,2439,3104
8416,2011.0,30.0,GOA,URBAN,3.0,7542,1,4178,3364
8417,2011.0,30.0,GOA,URBAN,4.0,10680,1,5663,5017
8418,2011.0,30.0,GOA,URBAN,5.0,10832,1,4434,6398
8419,2011.0,30.0,GOA,URBAN,6.0,5958,1,2472,3486
8420,2011.0,30.0,GOA,URBAN,7.0,8293,1,3457,4836
8421,2011.0,30.0,GOA,URBAN,1.0,0,2,0,0
8422,2011.0,30.0,GOA,URBAN,2.0,3818,2,3664,3972
8423,2011.0,30.0,GOA,URBAN,3.0,2680,2,2602,2758
8424,2011.0,30.0,GOA,URBAN,4.0,2602,2,2561,2643
8425,2011.0,30.0,GOA,URBAN,5.0,3117,2,3054,3180
8426,2011.0,30.0,GOA,URBAN,6.0,3008,2,2938,3078
8427,2011.0,30.0,GOA,URBAN,7.0,4405,2,4312,4498
8428,2011.0,30.0,GOA,URBAN,1.0,0,3,0,0
8429,2011.0,30.0,GOA,URBAN,2.0,0,3,0,0
8430,2011.0,30.0,GOA,URBAN,3.0,186,3,229,329
8431,2011.0,30.0,GOA,URBAN,4.0,131,3,185,208
8432,2011.0,30.0,GOA,URBAN,5.0,165,3,234,261
8433,2011.0,30.0,GOA,URBAN,6.0,147,3,203,238
8434,2011.0,30.0,GOA,URBAN,7.0,428,3,604,680
8435,2011.0,30.0,GOA,URBAN,1.0,0,4+,0,0
8436,2011.0,30.0,GOA,URBAN,2.0,0,4+,0,0
8437,2011.0,30.0,GOA,URBAN,3.0,0,4+,0,0
8438,2011.0,30.0,GOA,URBAN,4.0,33,4+,64,68
8439,2011.0,30.0,GOA,URBAN,5.0,10,4+,17,23
8440,2011.0,30.0,GOA,URBAN,6.0,24,4+,52,46
8441,2011.0,30.0,GOA,URBAN,7.0,132,4+,280,392
8442,2011.0,31.0,LAKSHADWEEP,TOTAL,1.0,875,Total,42,75
8443,2011.0,31.0,LAKSHADWEEP,TOTAL,2.0,985,Total,146,147
8444,2011.0,31.0,LAKSHADWEEP,TOTAL,3.0,1390,Total,173,189
8445,2011.0,31.0,LAKSHADWEEP,TOTAL,4.0,1809,Total,261,259
8446,2011.0,31.0,LAKSHADWEEP,TOTAL,5.0,1622,Total,284,293
8447,2011.0,31.0,LAKSHADWEEP,TOTAL,6.0,1303,Total,312,292
8448,2011.0,31.0,LAKSHADWEEP,TOTAL,7.0,3557,Total,1453,1341
8449,2011.0,31.0,LAKSHADWEEP,TOTAL,1.0,758,0,0,0
8450,2011.0,31.0,LAKSHADWEEP,TOTAL,2.0,740,0,0,0
8451,2011.0,31.0,LAKSHADWEEP,TOTAL,3.0,1085,0,0,0
8452,2011.0,31.0,LAKSHADWEEP,TOTAL,4.0,1376,0,0,0
8453,2011.0,31.0,LAKSHADWEEP,TOTAL,5.0,1138,0,0,0
8454,2011.0,31.0,LAKSHADWEEP,TOTAL,6.0,813,0,0,0
8455,2011.0,31.0,LAKSHADWEEP,TOTAL,7.0,1556,0,0,0
8456,2011.0,31.0,LAKSHADWEEP,TOTAL,1.0,117,1,42,75
8457,2011.0,31.0,LAKSHADWEEP,TOTAL,2.0,197,1,98,99
8458,2011.0,31.0,LAKSHADWEEP,TOTAL,3.0,250,1,115,135
8459,2011.0,31.0,LAKSHADWEEP,TOTAL,4.0,350,1,173,177
8460,2011.0,31.0,LAKSHADWEEP,TOTAL,5.0,396,1,193,203
8461,2011.0,31.0,LAKSHADWEEP,TOTAL,6.0,378,1,200,178
8462,2011.0,31.0,LAKSHADWEEP,TOTAL,7.0,1335,1,716,619
8463,2011.0,31.0,LAKSHADWEEP,TOTAL,1.0,0,2,0,0
8464,2011.0,31.0,LAKSHADWEEP,TOTAL,2.0,48,2,48,48
8465,2011.0,31.0,LAKSHADWEEP,TOTAL,3.0,53,2,55,51
8466,2011.0,31.0,LAKSHADWEEP,TOTAL,4.0,79,2,82,76
8467,2011.0,31.0,LAKSHADWEEP,TOTAL,5.0,83,2,82,84
8468,2011.0,31.0,LAKSHADWEEP,TOTAL,6.0,110,2,108,112
8469,2011.0,31.0,LAKSHADWEEP,TOTAL,7.0,566,2,563,569
8470,2011.0,31.0,LAKSHADWEEP,TOTAL,1.0,0,3,0,0
8471,2011.0,31.0,LAKSHADWEEP,TOTAL,2.0,0,3,0,0
8472,2011.0,31.0,LAKSHADWEEP,TOTAL,3.0,2,3,3,3
8473,2011.0,31.0,LAKSHADWEEP,TOTAL,4.0,4,3,6,6
8474,2011.0,31.0,LAKSHADWEEP,TOTAL,5.0,5,3,9,6
8475,2011.0,31.0,LAKSHADWEEP,TOTAL,6.0,2,3,4,2
8476,2011.0,31.0,LAKSHADWEEP,TOTAL,7.0,78,3,129,105
8477,2011.0,31.0,LAKSHADWEEP,TOTAL,1.0,0,4+,0,0
8478,2011.0,31.0,LAKSHADWEEP,TOTAL,2.0,0,4+,0,0
8479,2011.0,31.0,LAKSHADWEEP,TOTAL,3.0,0,4+,0,0
8480,2011.0,31.0,LAKSHADWEEP,TOTAL,4.0,0,4+,0,0
8481,2011.0,31.0,LAKSHADWEEP,TOTAL,5.0,0,4+,0,0
8482,2011.0,31.0,LAKSHADWEEP,TOTAL,6.0,0,4+,0,0
8483,2011.0,31.0,LAKSHADWEEP,TOTAL,7.0,22,4+,45,48
8484,2011.0,31.0,LAKSHADWEEP,RURAL,1.0,226,Total,12,20
8485,2011.0,31.0,LAKSHADWEEP,RURAL,2.0,216,Total,39,35
8486,2011.0,31.0,LAKSHADWEEP,RURAL,3.0,325,Total,43,46
8487,2011.0,31.0,LAKSHADWEEP,RURAL,4.0,449,Total,59,51
8488,2011.0,31.0,LAKSHADWEEP,RURAL,5.0,423,Total,75,83
8489,2011.0,31.0,LAKSHADWEEP,RURAL,6.0,303,Total,77,66
8490,2011.0,31.0,LAKSHADWEEP,RURAL,7.0,765,Total,280,213
8491,2011.0,31.0,LAKSHADWEEP,RURAL,1.0,194,0,0,0
8492,2011.0,31.0,LAKSHADWEEP,RURAL,2.0,152,0,0,0
8493,2011.0,31.0,LAKSHADWEEP,RURAL,3.0,251,0,0,0
8494,2011.0,31.0,LAKSHADWEEP,RURAL,4.0,353,0,0,0
8495,2011.0,31.0,LAKSHADWEEP,RURAL,5.0,293,0,0,0
8496,2011.0,31.0,LAKSHADWEEP,RURAL,6.0,187,0,0,0
8497,2011.0,31.0,LAKSHADWEEP,RURAL,7.0,385,0,0,0
8498,2011.0,31.0,LAKSHADWEEP,RURAL,1.0,32,1,12,20
8499,2011.0,31.0,LAKSHADWEEP,RURAL,2.0,54,1,29,25
8500,2011.0,31.0,LAKSHADWEEP,RURAL,3.0,59,1,28,31
8501,2011.0,31.0,LAKSHADWEEP,RURAL,4.0,82,1,45,37
8502,2011.0,31.0,LAKSHADWEEP,RURAL,5.0,103,1,45,58
8503,2011.0,31.0,LAKSHADWEEP,RURAL,6.0,89,1,49,40
8504,2011.0,31.0,LAKSHADWEEP,RURAL,7.0,276,1,165,111
8505,2011.0,31.0,LAKSHADWEEP,RURAL,1.0,0,2,0,0
8506,2011.0,31.0,LAKSHADWEEP,RURAL,2.0,10,2,10,10
8507,2011.0,31.0,LAKSHADWEEP,RURAL,3.0,15,2,15,15
8508,2011.0,31.0,LAKSHADWEEP,RURAL,4.0,14,2,14,14
8509,2011.0,31.0,LAKSHADWEEP,RURAL,5.0,26,2,27,25
8510,2011.0,31.0,LAKSHADWEEP,RURAL,6.0,27,2,28,26
8511,2011.0,31.0,LAKSHADWEEP,RURAL,7.0,95,2,99,91
8512,2011.0,31.0,LAKSHADWEEP,RURAL,1.0,0,3,0,0
8513,2011.0,31.0,LAKSHADWEEP,RURAL,2.0,0,3,0,0
8514,2011.0,31.0,LAKSHADWEEP,RURAL,3.0,0,3,0,0
8515,2011.0,31.0,LAKSHADWEEP,RURAL,4.0,0,3,0,0
8516,2011.0,31.0,LAKSHADWEEP,RURAL,5.0,1,3,3,0
8517,2011.0,31.0,LAKSHADWEEP,RURAL,6.0,0,3,0,0
8518,2011.0,31.0,LAKSHADWEEP,RURAL,7.0,9,3,16,11
8519,2011.0,31.0,LAKSHADWEEP,RURAL,1.0,0,4+,0,0
8520,2011.0,31.0,LAKSHADWEEP,RURAL,2.0,0,4+,0,0
8521,2011.0,31.0,LAKSHADWEEP,RURAL,3.0,0,4+,0,0
8522,2011.0,31.0,LAKSHADWEEP,RURAL,4.0,0,4+,0,0
8523,2011.0,31.0,LAKSHADWEEP,RURAL,5.0,0,4+,0,0
8524,2011.0,31.0,LAKSHADWEEP,RURAL,6.0,0,4+,0,0
8525,2011.0,31.0,LAKSHADWEEP,RURAL,7.0,0,4+,0,0
8526,2011.0,31.0,LAKSHADWEEP,URBAN,1.0,649,Total,30,55
8527,2011.0,31.0,LAKSHADWEEP,URBAN,2.0,769,Total,107,112
8528,2011.0,31.0,LAKSHADWEEP,URBAN,3.0,1065,Total,130,143
8529,2011.0,31.0,LAKSHADWEEP,URBAN,4.0,1360,Total,202,208
8530,2011.0,31.0,LAKSHADWEEP,URBAN,5.0,1199,Total,209,210
8531,2011.0,31.0,LAKSHADWEEP,URBAN,6.0,1000,Total,235,226
8532,2011.0,31.0,LAKSHADWEEP,URBAN,7.0,2792,Total,1173,1128
8533,2011.0,31.0,LAKSHADWEEP,URBAN,1.0,564,0,0,0
8534,2011.0,31.0,LAKSHADWEEP,URBAN,2.0,588,0,0,0
8535,2011.0,31.0,LAKSHADWEEP,URBAN,3.0,834,0,0,0
8536,2011.0,31.0,LAKSHADWEEP,URBAN,4.0,1023,0,0,0
8537,2011.0,31.0,LAKSHADWEEP,URBAN,5.0,845,0,0,0
8538,2011.0,31.0,LAKSHADWEEP,URBAN,6.0,626,0,0,0
8539,2011.0,31.0,LAKSHADWEEP,URBAN,7.0,1171,0,0,0
8540,2011.0,31.0,LAKSHADWEEP,URBAN,1.0,85,1,30,55
8541,2011.0,31.0,LAKSHADWEEP,URBAN,2.0,143,1,69,74
8542,2011.0,31.0,LAKSHADWEEP,URBAN,3.0,191,1,87,104
8543,2011.0,31.0,LAKSHADWEEP,URBAN,4.0,268,1,128,140
8544,2011.0,31.0,LAKSHADWEEP,URBAN,5.0,293,1,148,145
8545,2011.0,31.0,LAKSHADWEEP,URBAN,6.0,289,1,151,138
8546,2011.0,31.0,LAKSHADWEEP,URBAN,7.0,1059,1,551,508
8547,2011.0,31.0,LAKSHADWEEP,URBAN,1.0,0,2,0,0
8548,2011.0,31.0,LAKSHADWEEP,URBAN,2.0,38,2,38,38
8549,2011.0,31.0,LAKSHADWEEP,URBAN,3.0,38,2,40,36
8550,2011.0,31.0,LAKSHADWEEP,URBAN,4.0,65,2,68,62
8551,2011.0,31.0,LAKSHADWEEP,URBAN,5.0,57,2,55,59
8552,2011.0,31.0,LAKSHADWEEP,URBAN,6.0,83,2,80,86
8553,2011.0,31.0,LAKSHADWEEP,URBAN,7.0,471,2,464,478
8554,2011.0,31.0,LAKSHADWEEP,URBAN,1.0,0,3,0,0
8555,2011.0,31.0,LAKSHADWEEP,URBAN,2.0,0,3,0,0
8556,2011.0,31.0,LAKSHADWEEP,URBAN,3.0,2,3,3,3
8557,2011.0,31.0,LAKSHADWEEP,URBAN,4.0,4,3,6,6
8558,2011.0,31.0,LAKSHADWEEP,URBAN,5.0,4,3,6,6
8559,2011.0,31.0,LAKSHADWEEP,URBAN,6.0,2,3,4,2
8560,2011.0,31.0,LAKSHADWEEP,URBAN,7.0,69,3,113,94
8561,2011.0,31.0,LAKSHADWEEP,URBAN,1.0,0,4+,0,0
8562,2011.0,31.0,LAKSHADWEEP,URBAN,2.0,0,4+,0,0
8563,2011.0,31.0,LAKSHADWEEP,URBAN,3.0,0,4+,0,0
8564,2011.0,31.0,LAKSHADWEEP,URBAN,4.0,0,4+,0,0
8565,2011.0,31.0,LAKSHADWEEP,URBAN,5.0,0,4+,0,0
8566,2011.0,31.0,LAKSHADWEEP,URBAN,6.0,0,4+,0,0
8567,2011.0,31.0,LAKSHADWEEP,URBAN,7.0,22,4+,45,48
8568,2011.0,32.0,KERALA,TOTAL,1.0,322483,Total,36167,133439
8569,2011.0,32.0,KERALA,TOTAL,2.0,919231,Total,328709,284306
8570,2011.0,32.0,KERALA,TOTAL,3.0,1434588,Total,256615,232429
8571,2011.0,32.0,KERALA,TOTAL,4.0,2296269,Total,264601,346074
8572,2011.0,32.0,KERALA,TOTAL,5.0,1412792,Total,329893,562272
8573,2011.0,32.0,KERALA,TOTAL,6.0,727237,Total,327841,372267
8574,2011.0,32.0,KERALA,TOTAL,7.0,728676,Total,333499,360688
8575,2011.0,32.0,KERALA,TOTAL,1.0,152877,0,0,0
8576,2011.0,32.0,KERALA,TOTAL,2.0,484842,0,0,0
8577,2011.0,32.0,KERALA,TOTAL,3.0,1048250,0,0,0
8578,2011.0,32.0,KERALA,TOTAL,4.0,1785211,0,0,0
8579,2011.0,32.0,KERALA,TOTAL,5.0,676883,0,0,0
8580,2011.0,32.0,KERALA,TOTAL,6.0,239974,0,0,0
8581,2011.0,32.0,KERALA,TOTAL,7.0,231143,0,0,0
8582,2011.0,32.0,KERALA,TOTAL,1.0,169606,1,36167,133439
8583,2011.0,32.0,KERALA,TOTAL,2.0,255763,1,156984,98779
8584,2011.0,32.0,KERALA,TOTAL,3.0,291297,1,163089,128208
8585,2011.0,32.0,KERALA,TOTAL,4.0,417270,1,171699,245571
8586,2011.0,32.0,KERALA,TOTAL,5.0,584953,1,182186,402767
8587,2011.0,32.0,KERALA,TOTAL,6.0,281503,1,127619,153884
8588,2011.0,32.0,KERALA,TOTAL,7.0,317761,1,155130,162631
